Years,שם יישוב,סמל היישוב,סך הכל,רכב פרטי,משאית סך הכל,משאית עד 4.0 טון עד 2008 משאית עד 3.5 טון החל ב- 2009,משאית מ - 4.1 עד 15.9 טון עד 2008 משאית מ - 3.6 עד 12.0 טון החל ב- 2009,משאית + 16.0 טון עד 2008 משאית + 12.1 טון החל ב- 2009,אוטובוס,מונית,אופנוע,רכב מיוחד,אוטובוס זעיר קיים מ - 1993
2020,שערי תקווה,3720,2637,2316,171,137,32,2,-,19,130,-,1
2020,שעל,4009,224,171,45,38,7,-,-,-,8,-,-
2020,שפרעם,8800,18238,15515,2244,1718,369,157,51,58,263,47,60
2020,תקומה,665,347,290,55,26,11,18,-,-,2,-,-
2020,תפרח,709,273,235,25,20,5,-,1,1,9,1,1
2020,תלמי יחיאל,727,453,370,63,35,23,5,-,2,17,1,-
2020,תלמי יפה,744,313,289,17,11,6,-,-,-,7,-,-
2020,תעוז,752,241,226,10,9,1,-,-,1,4,-,-
2020,תרום,778,372,321,35,26,8,1,-,2,13,-,1
2020,תקוע,3563,1249,1137,76,71,5,-,-,1,35,-,-
2020,תלמים,814,357,280,74,35,28,11,-,-,1,-,2
2020,תלמי יוסף,1237,211,157,37,26,10,1,-,-,17,-,-
2020,תמרת,1244,853,800,32,26,6,-,-,-,18,-,3
2020,תרבין א-צאנע (יישוב)*,1346,281,205,71,63,4,4,-,-,3,1,1
2020,תנובות,2002,492,385,49,28,9,12,36,3,15,-,4
2020,"תלמי ביל""ו",2050,276,223,45,16,11,18,-,2,6,-,-
2019,אביחיל,175,700,619,43,34,9,-,-,-,31,5,2
2019,אבן יהודה,182,6871,6031,502,330,144,28,4,14,275,4,41
2019,אבן שמואל,400,512,478,30,16,9,5,-,1,3,-,-
2019,אבו גוש,472,2457,2133,220,172,26,22,1,12,74,1,16
2019,אבו סנאן,473,5494,4670,658,487,88,83,-,25,132,4,5
2019,אבטין,652,1004,820,158,126,15,17,3,11,9,2,1
2019,אביאל,679,431,321,67,40,21,6,-,1,38,1,3
2019,אבן ספיר,783,297,261,21,13,7,1,2,3,10,-,-
2019,אביגדור,819,425,345,64,33,19,12,-,1,15,-,-
2019,אביעזר,1070,315,288,20,18,2,-,-,1,6,-,-
2019,אבן מנחם,1081,197,158,30,13,5,12,-,-,9,-,-
2019,אביבים,1115,277,200,62,15,3,44,-,2,11,-,2
2019,אבירים,1220,156,121,30,15,6,9,-,-,5,-,-
2019,אבטליון,1275,181,166,11,9,2,-,-,-,4,-,-
2019,אבו קורינאת (יישוב),1342,132,97,32,30,2,-,-,2,1,-,-
2019,אבו תלול,1375,173,92,33,32,1,-,25,-,-,-,23
2019,אביטל,2052,285,218,62,30,10,22,-,1,3,-,1
2019,אבנת,3786,53,49,3,3,-,-,-,-,1,-,-
2019,אבני חפץ,3793,571,503,43,36,7,-,-,2,22,-,1
2019,אבני איתן,4011,302,229,58,48,10,-,2,-,10,1,2
2019,אביחיל,175,700,619,43,34,9,-,-,-,31,5,2
2019,אבן יהודה,182,6871,6031,502,330,144,28,4,14,275,4,41
2019,אבן שמואל,400,512,478,30,16,9,5,-,1,3,-,-
2019,אבו גוש,472,2457,2133,220,172,26,22,1,12,74,1,16
2019,אבו סנאן,473,5494,4670,658,487,88,83,-,25,132,4,5
2019,אבטין,652,1004,820,158,126,15,17,3,11,9,2,1
2019,אביאל,679,431,321,67,40,21,6,-,1,38,1,3
2019,אבן ספיר,783,297,261,21,13,7,1,2,3,10,-,-
2019,אביגדור,819,425,345,64,33,19,12,-,1,15,-,-
2019,אביעזר,1070,315,288,20,18,2,-,-,1,6,-,-
2019,אבן מנחם,1081,197,158,30,13,5,12,-,-,9,-,-
2019,אביבים,1115,277,200,62,15,3,44,-,2,11,-,2
2019,אבירים,1220,156,121,30,15,6,9,-,-,5,-,-
2019,אבטליון,1275,181,166,11,9,2,-,-,-,4,-,-
2019,אבו קורינאת (יישוב),1342,132,97,32,30,2,-,-,2,1,-,-
2019,אבו תלול,1375,173,92,33,32,1,-,25,-,-,-,23
2019,אביטל,2052,285,218,62,30,10,22,-,1,3,-,1
2019,אבנת,3786,53,49,3,3,-,-,-,-,1,-,-
2019,אבני חפץ,3793,571,503,43,36,7,-,-,2,22,-,1
2019,אבני איתן,4011,302,229,58,48,10,-,2,-,10,1,2
2019,אופקים,31,8102,7118,608,387,156,65,84,48,183,7,54
2019,אור הנר,67,342,314,18,9,9,-,-,-,10,-,-
2019,אדירים,113,139,88,36,17,11,8,-,-,13,-,2
2019,אודים,446,623,496,74,58,13,3,-,10,43,-,-
2019,אומץ,680,373,308,47,39,7,1,-,1,14,3,-
2019,אורה,780,541,436,70,47,23,-,1,1,32,-,1
2019,אור עקיבא,1020,7275,6518,523,331,146,46,17,42,142,4,29
2019,אוהד,1046,195,163,27,14,6,7,-,-,5,-,-
2019,אדמית,1068,173,149,18,15,3,-,-,1,5,-,-
2019,אומן,1108,209,174,19,13,4,2,-,1,15,-,-
2019,אדרת,1123,320,275,33,21,8,4,1,2,6,-,3
2019,אור הגנוז,1294,114,97,8,8,-,-,-,-,9,-,-
2019,אבשלום,1311,114,102,12,10,2,-,-,-,-,-,-
2019,אום בטין,1358,482,382,86,83,3,-,-,-,2,-,12
2019,אורות,2012,262,217,37,26,9,2,-,-,8,-,-
2019,אום אל-קוטוף,2024,457,397,44,34,5,5,-,2,5,-,9
2019,אור יהודה,2400,33215,28949,1963,1265,465,233,708,373,824,23,375
2019,אום אל-פחם,2710,20816,17054,2939,2180,508,251,47,31,619,13,113
2019,אדורה,3759,155,133,21,15,2,4,-,1,-,-,-
2019,אודם,4010,101,75,18,16,2,-,-,-,8,-,-
2019,אילנייה,49,310,251,48,36,11,1,1,-,10,-,-
2019,איילת השחר,77,447,384,48,39,9,-,-,-,15,-,-
2019,אושה,278,161,138,16,11,5,-,-,-,7,-,-
2019,אילון,294,461,412,39,32,7,-,-,4,6,-,-
2019,איבים,338,3,3,-,-,-,-,-,-,-,-,-
2019,אורים,403,137,128,7,2,5,-,-,1,-,1,-
2019,אזור,565,6619,5145,789,453,212,124,5,50,522,98,10
2019,אייל,716,241,225,12,11,1,-,-,-,4,-,-
2019,אחיהוד,785,420,337,74,36,19,19,-,2,7,-,-
2019,אחיעזר,797,740,644,61,36,23,2,-,1,33,-,1
2019,אחיסמך,804,924,613,298,76,61,161,6,-,5,1,1
2019,אחוזם,821,264,205,50,17,11,22,-,1,7,1,-
2019,אחיטוב,850,557,415,111,80,20,11,-,-,31,-,-
2019,אילות,1126,156,83,37,28,4,5,26,-,9,-,1
2019,אחווה,1157,101,93,5,1,2,2,-,-,2,-,1
2019,אחוזת ברק,1330,1091,979,64,47,10,7,-,3,45,-,-
2019,אירוס,1336,307,265,20,14,3,3,-,2,20,-,-
2019,אילת,2600,21401,17430,1719,1122,405,192,55,503,1617,33,44
2019,אורנית,3760,4306,3782,272,193,68,11,-,20,229,1,2
2019,אורטל,4013,153,138,14,14,-,-,-,-,1,-,-
2019,איתן,37,213,163,49,33,14,2,-,-,1,-,-
2019,אליכין,41,1636,1415,123,100,17,6,4,5,68,2,19
2019,אלונים,285,266,243,10,8,2,-,-,1,12,-,-
2019,אלומות,330,169,156,9,9,-,-,-,-,4,-,-
2019,אלוני אבא,429,468,404,31,22,9,-,-,-,33,-,-
2019,אכסאל,478,6105,4814,1043,760,184,99,24,15,183,4,22
2019,אלוני יצחק,868,20,16,2,2,-,-,-,-,1,-,1
2019,אלומה,1145,110,102,7,7,-,-,-,-,1,-,-
2019,אלון הגליל,1182,542,486,41,30,10,1,-,-,14,1,-
2019,אליפז,1248,57,49,4,3,1,-,-,-,4,-,-
2019,אל -עריאן,1316,72,69,-,-,-,-,-,3,-,-,-
2019,אל -עזי,1339,27,20,7,7,-,-,-,-,-,-,-
2019,אל סייד,1359,256,200,55,29,18,8,-,-,1,-,-
2019,אליאב,1365,138,128,9,7,2,-,-,-,1,-,-
2019,אלון מורה,3579,496,403,74,53,20,1,-,-,9,2,8
2019,אלון שבות,3604,1292,898,130,103,24,3,165,-,24,1,74
2019,איתמר,3762,336,274,38,32,4,2,1,-,23,-,-
2019,אלי-עד,4002,255,179,56,43,12,1,-,-,18,-,2
2019,אל -רום,4003,196,170,23,23,-,-,-,-,3,-,-
2019,אלוני הבשן,4017,133,117,14,12,1,1,-,-,2,-,-
2019,אמציה,23,106,87,16,13,3,-,-,-,1,1,1
2019,אפיקים,176,352,315,27,22,4,1,-,1,9,-,-
2019,אלישיב,204,332,286,27,22,5,-,4,2,12,1,-
2019,אעבלין,529,5490,4487,875,629,177,69,5,15,77,3,28
2019,אלקוש,603,164,141,21,16,1,4,-,-,2,-,-
2019,אליקים,682,352,296,37,24,12,1,1,2,16,-,-
2019,אליפלט,730,389,289,65,24,14,27,9,5,12,-,9
2019,אמונים,772,549,445,84,46,24,14,-,1,19,-,-
2019,אלישמע,841,694,508,125,58,24,43,-,3,53,3,2
2019,אמירים,1064,366,335,24,22,2,-,-,-,6,-,1
2019,אלמגור,1125,230,158,68,60,6,2,-,1,3,-,-
2019,אמנון,1253,259,218,32,19,8,5,-,-,9,-,-
2019,אלעד,1309,6587,5615,520,427,89,4,12,33,360,2,45
2019,אלמוג,3556,119,107,4,3,-,1,-,-,8,-,-
2019,אלקנה,3560,1539,1437,59,44,11,4,-,4,34,5,-
2019,אלעזר,3618,738,645,64,55,9,-,-,-,29,-,-
2019,אלפי מנשה,3750,3761,3291,256,193,60,3,-,26,182,2,4
2019,אספר,3754,164,147,14,14,-,-,-,-,3,-,-
2019,אניעם,4012,277,226,38,36,2,-,-,-,13,-,-
2019,אפיק,4301,153,126,17,11,5,1,-,-,9,-,1
2019,אשדוד,70,64767,57453,4605,2363,1181,1061,140,709,1449,60,351
2019,אשבול,71,257,228,22,16,5,1,-,-,6,1,-
2019,אשדות יעקב (מאוחד),188,239,207,24,21,3,-,-,-,8,-,-
2019,אשדות יעקב (איחוד),199,354,315,25,17,3,5,-,-,10,4,-
2019,אפק,313,265,232,16,14,2,-,-,1,15,1,-
2019,ארבל,701,323,247,54,34,17,3,-,-,22,-,-
2019,ארז,714,230,211,13,8,5,-,-,-,6,-,-
2019,אשתאול,740,570,378,142,114,22,6,1,4,12,27,6
2019,אשלים,1152,241,199,25,17,5,3,-,4,13,-,-
2019,אשחר,1188,302,282,12,10,2,-,-,-,8,-,-
2019,אשרת,1256,546,373,173,15,8,150,-,-,-,-,-
2019,אשבל,1276,9,8,1,1,-,-,-,-,-,-,-
2019,ארסוף,1324,85,75,8,8,-,-,-,-,2,-,-
2019,אשל הנשיא,2021,55,53,-,-,-,-,-,-,2,-,-
2019,אריאל,3570,6479,5779,365,256,97,12,33,56,205,6,35
2019,ארגמן,3598,95,75,14,12,2,-,-,-,6,-,-
2019,אפרת,3650,3683,3433,167,137,28,2,1,-,74,1,7
2019,אשכולות,3722,228,210,8,7,1,-,-,-,10,-,-
2019,באקה אל-גרביה,6000,12472,10084,1902,1180,366,356,48,34,296,27,81
2019,אשקלון,7100,51877,45631,4141,2377,936,828,105,470,1291,56,183
2019,באר אורה,21,364,301,30,24,5,1,-,2,30,-,1
2019,באר טוביה,155,822,584,216,77,81,58,-,1,20,-,1
2019,ביצרון,234,648,525,88,64,19,5,-,-,35,-,-
2019,בית אורן,317,203,160,37,26,10,1,-,-,6,-,-
2019,בירייה,368,383,328,38,26,9,3,-,2,14,-,1
2019,בארי,399,246,209,21,18,3,-,-,-,15,1,-
2019,בארות יצחק,450,142,105,24,19,4,1,-,-,13,-,-
2019,בועיינה-נוג'ידאת,482,3591,3050,416,295,56,65,41,4,36,10,34
2019,בוסתן הגליל,559,546,443,65,53,11,1,-,-,38,-,-
2019,בארותיים,697,535,453,58,38,15,5,-,1,23,-,-
2019,בורגתה,698,523,454,51,40,11,-,-,2,16,-,-
2019,בטחה,762,331,296,25,14,2,9,-,2,2,5,1
2019,ביר אל-מכסור,998,3645,3003,519,423,39,57,48,2,27,3,43
2019,באר מילכה,1278,73,42,28,24,4,-,-,-,3,-,-
2019,ביר הדאג',1348,356,212,133,123,8,2,-,-,9,-,2
2019,באר גנים,1376,638,574,47,30,13,4,2,2,12,-,1
2019,בחן,2043,361,326,14,11,2,1,-,-,20,1,-
2019,באר יעקב,2530,10419,9152,615,381,182,52,47,105,413,1,86
2019,בוקעאתא,4001,2851,2150,616,457,104,55,16,6,20,7,36
2019,באר שבע,9000,77414,66177,7395,4817,1366,1212,1220,671,1367,90,494
2019,בית אלפא,95,238,207,20,19,1,-,-,-,11,-,-
2019,בית זרע,143,216,200,11,10,1,-,-,-,5,-,-
2019,בית השיטה,242,610,533,56,39,11,6,-,-,21,-,-
2019,בית הלל,322,380,311,52,44,8,-,-,-,17,-,-
2019,בית זיד,353,29,29,-,-,-,-,-,-,-,-,-
2019,בית הלוי,373,399,327,53,40,11,2,-,1,18,-,-
2019,בית דגן,466,7434,3179,410,291,103,16,3424,32,348,25,16
2019,בית ג'ן,480,4679,4027,554,500,35,19,14,-,36,1,47
2019,בית אלעזרי,562,807,634,112,80,24,8,1,1,58,-,1
2019,בית גמליאל,571,499,430,54,29,18,7,-,1,14,-,-
2019,בית העמק,572,234,203,22,18,4,-,-,-,9,-,-
2019,בית גוברין,619,182,158,9,6,3,-,-,-,15,-,-
2019,בית זית,710,826,730,67,48,14,5,3,2,24,-,-
2019,בית הגדי,723,386,299,82,38,20,24,-,1,3,-,1
2019,בית חירות,877,406,363,26,22,4,-,-,-,16,1,-
2019,בית ברל,1076,12,11,-,-,-,-,-,-,1,-,-
2019,בית אל,3574,1424,1207,179,148,30,1,-,1,34,-,3
2019,בית חורון,3575,480,449,20,9,11,-,-,-,10,-,1
2019,בית הערבה,3645,108,98,6,5,1,-,-,-,4,-,-
2019,בית אריה-עופרים,3652,2565,2161,218,160,50,8,-,25,153,5,3
2019,בית ניר,16,250,214,25,23,2,-,-,-,11,-,-
2019,בית חנן,159,408,310,71,45,22,4,-,-,27,-,-
2019,בית ינאי,200,251,211,32,23,9,-,-,-,8,-,-
2019,בית עובד,202,204,165,30,23,7,-,-,-,9,-,-
2019,בית צבי,212,25,25,-,-,-,-,-,-,-,-,-
2019,בית יוסף,265,230,193,34,18,3,13,-,-,3,-,-
2019,בית יהושע,288,499,419,54,42,11,1,-,1,25,-,-
2019,בית עוזיאל,301,340,266,61,38,13,10,-,-,13,-,-
2019,בית יצחק-שער חפר,326,1245,1035,120,95,25,-,-,1,89,-,-
2019,בית קשת,365,220,198,20,18,2,-,-,-,1,1,-
2019,בית לחם הגלילית,430,447,367,65,53,10,2,-,-,15,-,-
2019,בית קמה,598,376,331,16,13,3,-,8,-,21,-,-
2019,בית עריף,604,508,428,43,30,13,-,7,3,22,-,5
2019,בית נקופה,672,359,280,50,37,10,3,-,1,27,-,1
2019,בית מאיר,751,216,192,22,11,11,-,-,-,2,-,-
2019,בית עזרא,756,582,491,79,39,25,15,3,1,7,1,-
2019,בית נחמיה,784,562,443,78,36,21,21,-,11,30,-,-
2019,בית חנניה,800,440,337,76,30,29,17,-,-,27,-,-
2019,בית חשמונאי,1050,915,810,54,38,12,4,11,4,34,1,1
2019,בית חלקיה,2033,200,165,27,16,8,3,-,-,6,-,2
2019,בצרה,389,664,545,77,39,31,7,-,-,38,-,4
2019,בני ציון,418,750,628,82,62,17,3,1,-,39,-,-
2019,ברור חיל,428,388,362,20,15,5,-,-,-,6,-,-
2019,בענה,483,3238,2634,512,373,81,58,1,5,69,3,14
2019,בני ראם,588,555,474,53,35,17,1,10,1,15,-,2
2019,בצת,589,207,157,33,21,10,2,-,2,15,-,-
2019,ברעם,667,262,214,36,33,-,3,-,-,12,-,-
2019,בניה,685,445,379,48,30,13,5,-,2,16,-,-
2019,ברכיה,746,531,376,113,56,30,27,24,-,15,3,-
2019,בר גיורא,823,284,238,36,20,11,5,-,1,9,-,-
2019,בקוע,864,363,320,33,19,14,-,-,1,9,-,-
2019,בסמת טבעון,944,2975,2358,479,301,54,124,-,64,70,-,4
2019,"בני עי""ש",1066,26815,26068,653,510,107,36,2,14,71,-,7
2019,בר יוחאי,1191,332,285,38,24,-,14,-,-,8,-,1
2019,"בסמ""ה",1326,4069,3406,516,420,69,27,28,8,55,-,56
2019,ברוש,2060,223,197,19,10,3,6,-,3,4,-,-
2019,בקעות,3612,148,83,37,20,16,1,19,-,8,-,1
2019,ברכה,3710,519,462,49,40,8,1,-,-,8,-,-
2019,ברוכין,3744,260,243,15,14,1,-,-,-,2,-,-
2019,בנימינה-גבעת עדה*,9800,6152,5435,455,335,96,24,-,7,234,-,21
2019,בצרה,389,664,545,77,39,31,7,-,-,38,-,4
2019,בני ציון,418,750,628,82,62,17,3,1,-,39,-,-
2019,ברור חיל,428,388,362,20,15,5,-,-,-,6,-,-
2019,בענה,483,3238,2634,512,373,81,58,1,5,69,3,14
2019,בני ראם,588,555,474,53,35,17,1,10,1,15,-,2
2019,בצת,589,207,157,33,21,10,2,-,2,15,-,-
2019,ברעם,667,262,214,36,33,-,3,-,-,12,-,-
2019,בניה,685,445,379,48,30,13,5,-,2,16,-,-
2019,ברכיה,746,531,376,113,56,30,27,24,-,15,3,-
2019,בר גיורא,823,284,238,36,20,11,5,-,1,9,-,-
2019,בקוע,864,363,320,33,19,14,-,-,1,9,-,-
2019,בסמת טבעון,944,2975,2358,479,301,54,124,-,64,70,-,4
2019,"בני עי""ש",1066,26815,26068,653,510,107,36,2,14,71,-,7
2019,בר יוחאי,1191,332,285,38,24,-,14,-,-,8,-,1
2019,"בסמ""ה",1326,4069,3406,516,420,69,27,28,8,55,-,56
2019,ברוש,2060,223,197,19,10,3,6,-,3,4,-,-
2019,בקעות,3612,148,83,37,20,16,1,19,-,8,-,1
2019,ברכה,3710,519,462,49,40,8,1,-,-,8,-,-
2019,ברוכין,3744,260,243,15,14,1,-,-,-,2,-,-
2019,בנימינה-גבעת עדה*,9800,6152,5435,455,335,96,24,-,7,234,-,21
2019,בת שלמה,33,310,262,35,25,9,1,-,-,12,1,-
2019,גבע,86,180,143,22,19,3,-,-,-,15,-,-
2019,ברק,141,233,173,31,16,5,10,-,-,28,1,-
2019,גבולות,352,130,120,5,5,-,-,-,1,4,-,-
2019,גאולים,379,508,407,76,49,15,12,-,1,21,1,2
2019,גבים,424,230,203,13,12,1,-,-,-,13,1,-
2019,ברקאי,617,220,190,21,17,4,-,-,-,9,-,-
2019,גבע כרמל,683,690,454,218,63,56,99,-,-,18,-,-
2019,גאליה,853,606,525,51,32,17,2,-,5,25,-,-
2019,גאולי תימן,872,248,180,45,21,3,21,11,-,6,-,6
2019,בת חפר,1319,2497,2178,176,131,37,8,-,6,136,1,-
2019,בת הדר,1323,358,311,32,18,12,2,-,3,12,-,-
2019,בת חן,1361,290,235,40,18,16,6,-,-,15,-,-
2019,גבעולים,2014,244,173,68,20,13,35,1,-,2,-,-
2019,ברקת,2038,628,527,65,43,11,11,-,-,33,2,1
2019,גבעון החדשה,3644,653,587,33,23,7,3,-,2,31,-,-
2019,ברקן,3654,1311,858,295,131,128,36,89,4,47,9,9
2019,גבע בנימין,3763,1722,1513,103,80,23,-,7,12,81,-,6
2019,בת עין,3794,440,358,62,52,9,1,-,-,20,-,-
2019,בת ים,6200,40014,33233,2502,1714,646,142,22,773,3391,32,61
2019,גבעת ברנר,147,1020,871,77,49,20,8,3,2,67,-,-
2019,גבעת חיים (מאוחד),173,436,394,22,16,6,-,-,-,17,1,2
2019,"גבעת ח""ן",207,270,203,42,26,16,-,-,-,25,-,-
2019,"גבעת ניל""י",360,338,243,78,61,14,3,-,1,16,-,-
2019,גבעת שמש,566,8,5,3,2,-,1,-,-,-,-,-
2019,גבעת שמואל,681,10825,8828,417,312,95,10,794,92,674,9,11
2019,גבעת עוז,703,151,134,13,11,2,-,-,-,4,-,-
2019,גבעת יערים,787,622,538,47,19,10,18,-,4,30,-,3
2019,גבעתי,793,575,415,142,50,44,48,-,2,13,-,3
2019,"גבעת כ""ח",802,463,374,56,33,20,3,-,1,30,1,1
2019,גבעת השלושה,870,326,254,42,24,18,-,1,-,25,4,-
2019,גבעת ישעיהו,919,328,283,36,30,6,-,-,2,7,-,-
2019,גבעת שפירא,1077,151,140,6,3,3,-,-,-,5,-,-
2019,גבעת אלה,1288,1066,1010,40,32,8,-,-,-,16,-,-
2019,גבעת אבני,1293,1135,1016,76,58,16,2,2,3,37,-,1
2019,גבעות בר,1344,354,340,8,5,2,1,-,-,5,1,-
2019,גבעת חיים (איחוד),2018,523,471,38,26,12,-,-,-,14,-,-
2019,גבעת זאב,3730,6077,5436,352,228,92,32,8,71,201,-,9
2019,גבעת יואב,4021,359,268,78,58,10,10,-,-,13,-,-
2019,גבעתיים,6300,23904,20259,720,525,143,52,3,127,2782,5,8
2019,גדות,35,163,144,14,7,7,-,-,-,5,-,-
2019,גיניגר,92,262,235,19,10,8,1,-,-,8,-,-
2019,גבת,133,359,314,30,21,9,-,-,-,15,-,-
2019,גדיש,145,192,105,35,11,9,15,23,2,4,-,23
2019,גיבתון,196,172,143,9,6,3,-,1,1,9,-,9
2019,גינוסר,262,244,221,12,10,2,-,-,1,10,-,-
2019,גברעם,342,175,146,17,9,8,-,-,-,12,-,-
2019,גזר,370,151,133,12,5,6,1,-,-,6,-,-
2019,גדעונה,442,185,167,12,9,3,-,-,-,6,-,-
2019,גזית,457,244,216,17,15,2,-,-,-,11,-,-
2019,ג'ולס,485,3035,2598,295,256,25,14,2,21,115,-,4
2019,גיאה,706,425,357,52,41,10,1,-,2,14,-,-
2019,גילת,736,647,560,58,30,17,11,-,-,29,-,-
2019,גורן,755,268,211,46,23,12,11,-,-,10,-,1
2019,גונן,852,179,168,11,7,4,-,-,-,-,-,-
2019,גיזו,1043,114,90,12,11,1,-,-,4,8,-,-
2019,גילון,1204,543,510,24,19,5,-,-,1,8,-,-
2019,גורנות הגליל,1219,158,104,36,31,5,-,12,-,5,-,1
2019,ג'דיידה-מכר,1292,8095,7002,859,636,150,73,-,17,183,7,27
2019,גדרה,2550,10365,9283,721,485,186,50,-,58,283,4,16
2019,גן שמואל,72,250,194,45,25,4,16,-,-,11,-,-
2019,גן שלמה,144,247,196,30,21,8,1,-,-,21,-,-
2019,גן יבנה,166,10239,9031,791,496,204,91,6,89,299,2,21
2019,גן השומרון,225,490,373,99,40,22,37,-,-,16,2,-
2019,גן חיים,239,419,359,38,28,10,-,-,-,22,-,-
2019,גן שורק,311,241,185,42,20,18,4,-,2,12,-,-
2019,גליל ים,346,293,232,23,21,2,-,-,-,38,-,-
2019,גלעד (אבן יצחק),369,115,97,6,2,4,-,-,-,12,-,-
2019,גלאון,393,241,226,10,10,-,-,-,-,5,-,-
2019,גנות הדר,549,528,465,38,25,9,4,-,5,20,-,-
2019,ג'לג'וליה,627,4289,3370,716,506,119,91,11,16,101,7,68
2019,גן יאשיה,734,450,382,54,34,14,6,-,-,14,-,-
2019,גמזו,745,394,355,24,19,5,-,-,1,12,-,2
2019,גנות,836,278,213,45,20,14,11,1,-,19,-,-
2019,גינתון,863,510,406,52,34,18,-,-,-,50,-,2
2019,גן הדרום,1072,276,228,36,21,12,3,-,-,12,-,-
2019,גיתה,1206,135,119,11,10,1,-,-,1,3,1,-
2019,גן נר,1274,1358,1181,105,70,23,12,-,1,69,-,2
2019,גלגל,3606,42,38,3,3,-,-,-,-,1,-,-
2019,גיתית,3613,156,132,17,16,1,-,2,-,5,-,-
2019,גפן,39,171,149,20,16,3,1,-,-,2,-,-
2019,גת רימון,128,167,119,14,8,6,-,-,19,15,-,-
2019,דבורה,146,186,150,24,12,8,4,1,-,7,-,4
2019,גני עם,218,150,140,7,5,1,1,-,-,3,-,-
2019,גני תקווה,229,8745,7849,346,259,67,20,-,37,502,5,6
2019,גשר,305,185,151,32,8,16,8,-,-,2,-,-
2019,גת (קיבוץ),340,283,249,28,23,1,4,-,1,5,-,-
2019,געתון,463,287,256,25,21,4,-,-,-,6,-,-
2019,ג'ש (גוש חלב),487,1563,1330,218,164,44,10,1,1,8,1,4
2019,דאלית אל-כרמל,494,7923,6574,1157,814,263,80,12,17,94,2,67
2019,ג'סר א-זרקא,541,3213,2824,261,238,13,10,14,-,37,-,77
2019,גשר הזיו,574,655,568,59,33,18,8,-,-,28,-,-
2019,ג'ת,628,5002,4436,469,349,65,55,6,5,46,-,40
2019,געש,842,535,389,35,22,5,8,-,1,110,-,-
2019,גני יוחנן,862,405,327,59,37,12,10,-,-,17,2,-
2019,גני הדר,1103,204,166,25,18,3,4,-,-,12,-,1
2019,גרופית,1129,115,84,27,18,4,5,-,-,4,-,-
2019,גני טל,1371,276,244,25,16,9,-,-,-,7,-,-
2019,גני מודיעין,3823,955,803,83,69,12,2,4,5,52,1,7
2019,גשור,4022,150,123,21,18,3,-,-,-,5,1,-
2019,דגניה א',62,189,165,12,11,1,-,-,-,12,-,-
2019,דגניה ב',79,247,214,19,13,6,-,1,-,13,-,-
2019,דלייה,300,383,344,29,26,3,-,-,-,10,-,-
2019,דפנה,302,302,265,22,17,5,-,-,-,15,-,-
2019,דן,303,309,270,33,17,15,1,-,-,6,-,-
2019,דורות,336,284,256,18,12,6,-,-,-,9,1,-
2019,דברת,407,166,149,12,11,1,-,-,-,5,-,-
2019,דלתון,431,535,379,135,48,25,62,-,1,14,-,6
2019,דחי,475,251,200,46,35,10,1,-,-,5,-,-
2019,דבורייה,489,4527,3577,862,305,87,470,9,10,43,6,20
2019,דייר אל-אסד,490,5007,4010,882,481,143,258,6,2,38,42,27
2019,דייר חנא,492,4216,3588,476,391,53,32,58,15,39,6,34
2019,דייר ראפאת,493,18,15,3,3,-,-,-,-,-,-,-
2019,דור,738,203,171,27,18,7,2,-,-,5,-,-
2019,דבירה,849,349,324,14,11,3,-,-,1,9,1,-
2019,"דוב""ב",1067,304,220,79,28,2,49,-,1,2,1,1
2019,דמיידה,1317,193,141,51,38,2,11,-,1,-,-,-
2019,דישון,2063,215,176,31,21,1,9,-,3,4,-,1
2019,דימונה,2200,12644,10937,1182,867,165,150,43,123,280,6,73
2019,דולב,3747,445,407,21,18,3,-,-,-,16,-,1
2019,הדר עם,191,436,371,48,37,10,1,-,-,17,-,-
2019,הזורע,250,315,286,25,20,4,1,-,-,4,-,-
2019,הזורעים,307,328,259,54,31,14,9,-,1,14,-,-
2019,הגושרים,356,351,315,27,25,2,-,-,-,9,-,-
2019,המעפיל,377,320,285,18,14,4,-,-,-,17,-,-
2019,העוגן,423,321,290,19,14,5,-,-,-,12,-,-
2019,החותרים,434,335,298,25,15,6,4,-,-,12,-,-
2019,הבונים,675,172,154,16,13,2,1,-,-,2,-,-
2019,הסוללים,677,507,460,32,24,8,-,5,-,10,-,-
2019,היוגב,684,427,332,76,51,16,9,-,-,19,-,-
2019,האון,702,66,59,5,4,1,-,-,-,2,-,-
2019,הודייה,726,486,311,100,39,36,25,43,1,11,-,20
2019,הושעיה,1186,731,677,36,29,6,1,-,-,17,1,-
2019,הילה,1208,321,273,36,30,6,-,-,-,12,-,-
2019,דקל,1241,187,130,40,24,16,-,-,2,15,-,-
2019,הודיות,1322,20,19,1,1,-,-,-,-,-,-,-
2019,דריג'את,1349,129,104,9,2,1,6,7,1,-,-,8
2019,הר גילה,3603,688,602,51,36,14,1,1,5,29,-,-
2019,הר אדר,3769,2186,1939,104,79,21,4,1,33,106,-,3
2019,הוד השרון,9700,29080,26030,1592,1081,359,152,7,94,1292,8,57
2019,זוהר,44,214,152,47,21,13,13,8,2,5,-,-
2019,חבצלת השרון,235,363,193,154,22,8,124,-,-,14,1,1
2019,הראל,464,99,91,4,3,1,-,-,1,3,-,-
2019,זיקים,584,397,364,25,16,8,1,-,-,7,1,-
2019,זיתן,788,706,495,169,44,49,76,-,7,28,4,3
